StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q31,Q34,Q1,Q3,Q9,Q11,Q6,Q23,Q22,Q22_4_TEXT,Q24,Q7,Q7_4_TEXT,Q4,Q5,Q5_4_TEXT,Q36,Q38,Q40,Q41,Q42,Q44,Q45,Q46,Q47,Q48,Q52,Q53,Q54,Q55,rid,gender,ethnicity,education,region,age,hhi,hispanic,political_party,zip,Group
11/13/2018 13:50,11/13/2018 13:56,IP Address,108.51.214.2,100,326,TRUE,11/13/2018 13:56,R_qOTnUjHHkjO3qZb,,,,,38.82000732,-77.05889893,anonymous,EN,Currently living in the United States of America,,31-40,Female,Master's degree,"Less than $10,000",Weekly,Television broadcast,,,,Other,NBC,Central,Independent,,Sometimes,Sometimes,Very Often,Fairly Often,Sometimes,Almost Never,Never,Sometimes,Sometimes,Almost Never,Fairly Often,Very Often,Very Often,Sometimes,5beb38d8-2382-42c7-863d-6b5c829c8756,2,16,7,3,38,1,4,4,30064,Treatment
11/13/2018 13:52,11/13/2018 13:56,IP Address,174.60.9.232,100,213,TRUE,11/13/2018 13:56,R_2ffdDD2PVhhVr6k,,,,,40.34660339,-75.93509674,anonymous,EN,Currently living in the United States of America,,31-40,Male,High school graduate (high school diploma or equivalent including GED),"$10,000 to $19,999",Daily,"Television broadcast,Radio broadcast",,,,"Fox News,CNN",,Left leaning,Democrat,,Fairly Often,Fairly Often,Very Often,Very Often,Very Often,Very Often,Sometimes,Sometimes,Sometimes,Fairly Often,Fairly Often,Very Often,Sometimes,Sometimes,5beb3948-8599-4e34-800b-26c6f73763d7,1,1,2,1,37,2,1,3,19604,Placebo
11/13/2018 13:47,11/13/2018 13:56,IP Address,99.120.159.156,100,559,TRUE,11/13/2018 13:56,R_YPUvRYjQlvxoqlP,,,,,30.12879944,-95.42389679,anonymous,EN,Currently living in the United States of America,,51-60,Male,Master's degree,"$100,000 to $149,999",Multiple times per day,"Television broadcast,Online Media","Directly from the news source (CNN, Fox News, etc.),Through an aggregator (Google News, The Skimm, etc.)",,Rarely,"Fox News,Reuters,CNN",,Central,Republican,,Never,Almost Never,Sometimes,Fairly Often,Fairly Often,Very Often,Sometimes,Never,Fairly Often,Sometimes,Almost Never,Fairly Often,Sometimes,Almost Never,5beb380a-5cc4-448a-99f8-1936ab953665,1,1,7,3,52,19,1,9,77386,Control
11/13/2018 13:53,11/13/2018 13:56,IP Address,172.56.27.29,100,206,TRUE,11/13/2018 13:56,R_6fZAMlVcD6ci2BP,,,,,28.39570618,-81.46659851,anonymous,EN,Currently living in the United States of America,,41-50,Male,Some college but no degree,"$30,000 to $39,999",Daily,"Television broadcast,Radio broadcast",,,,Fox News,,Right leaning,Republican,,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Almost Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,5beb397e-40cf-4b17-b69f-20e722874376,1,1,4,3,43,9,1,10,70115,Treatment
11/13/2018 13:52,11/13/2018 13:56,IP Address,98.145.137.41,100,260,TRUE,11/13/2018 13:56,R_30pzoqKMtd8IRCR,,,,,47.72050476,-116.9353027,anonymous,EN,Currently living in the United States of America,,31-40,Male,High school graduate (high school diploma or equivalent including GED),"Less than $10,000",Monthly,Online Media,Other,Youtube,Never,Other,None,Right leaning,Other,None,Sometimes,Sometimes,Fairly Often,Almost Never,Almost Never,Sometimes,Almost Never,Sometimes,Sometimes,Never,Sometimes,Almost Never,Very Often,Sometimes,5beb3937-198f-449d-8c97-f00c80cc86a0,1,1,2,4,36,1,1,8,83854,Placebo
11/13/2018 13:51,11/13/2018 13:56,IP Address,73.221.188.87,100,329,TRUE,11/13/2018 13:56,R_2ZO1gN5C91wnb5H,,,,,47.64619446,-122.0386047,anonymous,EN,Currently living in the United States of America,,31-40,Female,Bachelor's degree in college (4-year),"$50,000 to $59,999",Multiple times per day,"Radio broadcast,Online Media,Word of Mouth","Directly from the news source (CNN, Fox News, etc.),Through an aggregator (Google News, The Skimm, etc.)",,Sometimes,CNN,,Central,Democrat,,Sometimes,Sometimes,Fairly Often,Fairly Often,Fairly Often,Fairly Often,Fairly Often,Sometimes,Fairly Often,Fairly Often,Fairly Often,Fairly Often,Very Often,Almost Never,5beb38f9-8b7f-4d3c-8ef9-eba9fc8b36ce,2,2,6,4,40,-3105,1,2,98007,Control
11/13/2018 13:52,11/13/2018 13:57,IP Address,71.193.242.226,100,285,TRUE,11/13/2018 13:57,R_3Jym2drajBTfMSx,,,,,45.69140625,-122.5805054,anonymous,EN,Currently living in the United States of America,,51-60,Male,Some college but no degree,"$60,000 to $69,999",Daily,"Radio broadcast,Online Media","Directly from the news source (CNN, Fox News, etc.)",,Sometimes,Other,none,Central,Independent,,Sometimes,Almost Never,Almost Never,Fairly Often,Fairly Often,Fairly Often,Fairly Often,Almost Never,Fairly Often,Fairly Often,Never,Fairly Often,Very Often,Sometimes,5beb392e-91cf-4a2c-94f0-510312bdfb2e,1,1,2,4,58,12,1,3,98661,Placebo
11/13/2018 13:49,11/13/2018 13:57,IP Address,68.33.73.15,100,489,TRUE,11/13/2018 13:57,R_3QW3rSpTsoyidTk,,,,,38.92019653,-77.03749847,anonymous,EN,Currently living in the United States of America,,51-60,Male,High school graduate (high school diploma or equivalent including GED),"$60,000 to $69,999",Multiple times per day,"Television broadcast,Radio broadcast,Online Media,Word of Mouth","Directly from the news source (CNN, Fox News, etc.),Through an aggregator (Google News, The Skimm, etc.)",,Rarely,"CNN,Other",MSNBC,Left leaning,Democrat,,Sometimes,Sometimes,Sometimes,Very Often,Fairly Often,Very Often,Sometimes,Almost Never,Very Often,Fairly Often,Almost Never,Sometimes,Fairly Often,Almost Never,5beb37f4-be20-4e9c-8584-05f465d1b5fd,1,2,4,3,59,11,1,2,20784,Treatment
11/13/2018 13:53,11/13/2018 13:57,IP Address,38.109.113.31,100,240,TRUE,11/13/2018 13:57,R_3oHetkynursmoXD,,,,,40.72619629,-73.979599,anonymous,EN,Currently living in the United States of America,,31-40,Male,Bachelor's degree in college (4-year),"$150,000 or more",Daily,"Television broadcast,Radio broadcast,Online Media","Directly from the news source (CNN, Fox News, etc.),Through an aggregator (Google News, The Skimm, etc.),Through social media (Facebook, LinkedIn, etc.)",,Always,"Fox News,CNN",,Right leaning,Democrat,,Sometimes,Fairly Often,Sometimes,Fairly Often,Fairly Often,Sometimes,Fairly Often,Sometimes,Fairly Often,Fairly Often,Sometimes,Very Often,Fairly Often,Very Often,5beb3971-506b-4800-a1f2-1f0c547a19c0,1,1,7,1,38,22,1,1,10009,Control
11/13/2018 13:51,11/13/2018 13:57,IP Address,99.177.122.232,100,333,TRUE,11/13/2018 13:57,R_AGONaCb5MIZabnz,,,,,41.3132019,-81.82849884,anonymous,EN,Currently living in the United States of America,,41-50,Male,Some college but no degree,"$20,000 to $29,999",Weekly,Television broadcast,,,,"Fox News,Reuters,CNN",,Central,Republican,,Never,Almost Never,Sometimes,Very Often,Fairly Often,Very Often,Sometimes,Never,Very Often,Sometimes,Never,Sometimes,Fairly Often,Never,5beb392f-8c5d-4495-9606-92a92a61ac08,1,1,4,2,50,3,1,9,44149,Placebo
11/13/2018 13:53,11/13/2018 13:57,IP Address,71.130.206.193,100,241,TRUE,11/13/2018 13:57,R_1OoGn51fVZtl1qz,,,,,34.10049438,-118.3254013,anonymous,EN,Currently living in the United States of America,,Older than 60,Male,Bachelor's degree in college (4-year),"$30,000 to $39,999",Multiple times per day,"Television broadcast,Online Media","Directly from the news source (CNN, Fox News, etc.),Through an aggregator (Google News, The Skimm, etc.)",,Never,"Reuters,CNN,Other",MSNBC,Left leaning,Democrat,,Almost Never,Almost Never,Never,Very Often,Fairly Often,Fairly Often,Sometimes,Never,Very Often,Sometimes,Never,Almost Never,Very Often,Never,5beb3998-08e9-4ea7-a67f-eae03897b099,1,1,6,4,64,6,1,2,90028,Treatment
11/13/2018 13:49,11/13/2018 13:57,IP Address,69.243.115.183,100,493,TRUE,11/13/2018 13:57,R_033yKR34nTKNkR3,,,,,39.1605072,-75.59739685,anonymous,EN,Currently living in the United States of America,,Older than 60,Female,Associate degree in college (2-year),"$70,000 to $79,999",Daily,Television broadcast,,,,Other,NBC,Left leaning,Democrat,,Almost Never,Almost Never,Almost Never,Very Often,Very Often,Very Often,Very Often,Never,Fairly Often,Very Often,Almost Never,Almost Never,Very Often,Never,5beb384f-1009-458f-a7b4-89e4b9a28d38,2,1,5,3,63,-3105,1,1,19901,Treatment
11/13/2018 13:46,11/13/2018 13:57,IP Address,73.21.18.141,100,636,TRUE,11/13/2018 13:57,R_1poJyOvOjOwgOCO,,,,,32.11489868,-81.2519989,anonymous,EN,Currently living in the United States of America,,Older than 60,Female,High school graduate (high school diploma or equivalent including GED),"Less than $10,000",Daily,"Television broadcast,Word of Mouth",,,,"Fox News,CNN",,Right leaning,Democrat,,Fairly Often,Never,Sometimes,Sometimes,Sometimes,Very Often,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,5beb37c2-d46d-49f3-90ae-4b3e288b4bca,2,2,2,3,71,1,1,2,31408,Placebo
11/13/2018 13:46,11/13/2018 13:57,IP Address,74.251.47.177,100,700,TRUE,11/13/2018 13:57,R_2xJICMf2UywT96H,,,,,37.3256073,-87.49530029,anonymous,EN,Currently living in the United States of America,,Older than 60,Female,Master's degree,"$70,000 to $79,999",Multiple times per day,"Radio broadcast,Online Media","Directly from the news source (CNN, Fox News, etc.),Through an aggregator (Google News, The Skimm, etc.)",,Sometimes,Fox News,,Right leaning,Republican,,Sometimes,Almost Never,Sometimes,Sometimes,Sometimes,Very Often,Fairly Often,Never,Very Often,Fairly Often,Almost Never,Fairly Often,Very Often,Never,5beb37d5-e4a7-4999-b964-edb83a0948ef,2,1,7,3,70,14,1,10,42044,Treatment
11/13/2018 13:49,11/13/2018 13:57,IP Address,38.135.105.240,100,471,TRUE,11/13/2018 13:57,R_qzkBIiJRcED3FwB,,,,,41.26420593,-89.22499847,anonymous,EN,Currently living in the United States of America,,41-50,Male,Bachelor's degree in college (4-year),"$100,000 to $149,999",Daily,"Television broadcast,Online Media","Directly from the news source (CNN, Fox News, etc.),Through social media (Facebook, LinkedIn, etc.)",,Always,"Fox News,CNN",,Left leaning,Democrat,,Sometimes,Almost Never,Sometimes,Sometimes,Almost Never,Very Often,Fairly Often,Sometimes,Sometimes,Sometimes,Sometimes,Fairly Often,Fairly Often,Almost Never,5beb3894-6c4a-46ae-b121-10e60bf139cb,1,1,6,2,43,21,1,2,61326,Placebo
11/13/2018 13:48,11/13/2018 13:57,IP Address,99.203.94.178,100,539,TRUE,11/13/2018 13:57,R_10usU9HQ3EBZbSp,,,,,25.81559753,-80.18969727,anonymous,EN,Currently living in the United States of America,,51-60,Female,Bachelor's degree in college (4-year),"$20,000 to $29,999",Daily,"Television broadcast,Online Media","Directly from the news source (CNN, Fox News, etc.),Through social media (Facebook, LinkedIn, etc.)",,Sometimes,"Reuters,Other",NY times ,Left leaning,Democrat,,Sometimes,Sometimes,Sometimes,Fairly Often,Sometimes,Fairly Often,Almost Never,Almost Never,Fairly Often,Sometimes,Sometimes,Sometimes,Sometimes,Almost Never,5beb3861-13eb-49fb-b584-e25198f3cd47,2,15,5,3,50,4,14,3,32311,Control
11/13/2018 13:51,11/13/2018 13:57,IP Address,38.135.104.175,100,412,TRUE,11/13/2018 13:57,R_w65mJ3KSpzDqRkR,,,,,41.26420593,-89.22499847,anonymous,EN,Currently living in the United States of America,,31-40,Male,"Professional degree (JD, MD)","$150,000 or more",Daily,"Television broadcast,Radio broadcast,Online Media","Directly from the news source (CNN, Fox News, etc.)",,Sometimes,CNN,,Right leaning,Democrat,,Sometimes,Sometimes,Fairly Often,Fairly Often,Sometimes,Very Often,Fairly Often,Sometimes,Fairly Often,Fairly Often,Sometimes,Fairly Often,Very Often,Sometimes,5beb38a1-00fc-4a62-b50d-4bde80a05f16,1,1,7,2,33,22,1,1,61326,Treatment
11/13/2018 13:48,11/13/2018 13:58,IP Address,99.109.140.28,100,557,TRUE,11/13/2018 13:58,R_1d0KKmYegkiGdmc,,,,,29.66859436,-95.33820343,anonymous,EN,Currently living in the United States of America,,41-50,Female,High school graduate (high school diploma or equivalent including GED),"$30,000 to $39,999",Multiple times per day,Television broadcast,,,,Fox News,,Right leaning,Democrat,,Fairly Often,Fairly Often,Very Often,Very Often,Fairly Often,Never,Sometimes,Fairly Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,5beb3864-e92b-48fe-872d-7748804713ff,2,2,2,3,44,3,1,1,77033,Placebo
11/13/2018 13:53,11/13/2018 13:58,IP Address,68.57.89.110,100,274,TRUE,11/13/2018 13:58,R_1kXOmhaAYW4ySJS,,,,,36.2953949,-82.49019623,anonymous,EN,Currently living in the United States of America,,41-50,Male,Bachelor's degree in college (4-year),"$40,000 to $49,999",Daily,"Television broadcast,Online Media","Directly from the news source (CNN, Fox News, etc.)",,Sometimes,"Fox News,Other","Drudge Report, Newsmax",Right leaning,Independent,,Sometimes,Sometimes,Almost Never,Fairly Often,Sometimes,Sometimes,Almost Never,Almost Never,Sometimes,Sometimes,Sometimes,Sometimes,Fairly Often,Sometimes,5beb39a2-efea-4f2c-b05f-be615ec60b06,1,1,8,3,50,6,1,5,37659,Placebo
11/13/2018 13:54,11/13/2018 13:58,IP Address,162.227.121.197,100,214,TRUE,11/13/2018 13:58,R_pPZYtXTc5tsAJqx,,,,,26.12550354,-80.26439667,anonymous,EN,Currently living in the United States of America,,41-50,Male,High school graduate (high school diploma or equivalent including GED),"$40,000 to $49,999",Daily,Online Media,"Through social media (Facebook, LinkedIn, etc.)",,Sometimes,Other,none,Right leaning,Republican,,Almost Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Almost Never,Sometimes,Fairly Often,Sometimes,Sometimes,5beb39dc-22c3-43ad-bdca-a9586cf2b9d3,1,1,2,3,41,6,1,9,33328,Placebo
11/13/2018 13:44,11/13/2018 13:58,IP Address,73.159.151.122,100,819,TRUE,11/13/2018 13:58,R_2dKB9VIkGJIfrmK,,,,,41.62150574,-72.74569702,anonymous,EN,Currently living in the United States of America,,Older than 60,Female,Master's degree,"$10,000 to $19,999",Daily,Television broadcast,,,,Fox News,,Central,Independent,,Sometimes,Almost Never,Almost Never,Fairly Often,Fairly Often,Very Often,Fairly Often,Almost Never,Fairly Often,Very Often,Almost Never,Sometimes,Fairly Often,Almost Never,5beb3789-e397-4a59-af32-ef4ef35ac6fc,2,4,7,1,64,1,1,4,6051,Treatment
11/13/2018 13:53,11/13/2018 13:58,IP Address,108.36.73.9,100,274,TRUE,11/13/2018 13:58,R_2f3ufp1Qrzx9KiZ,,,,,39.59289551,-75.65149689,anonymous,EN,Currently living in the United States of America,,41-50,Male,Less than high school degree,"$10,000 to $19,999",Weekly,"Television broadcast,Online Media","Directly from the news source (CNN, Fox News, etc.),Through an aggregator (Google News, The Skimm, etc.),Through social media (Facebook, LinkedIn, etc.)",,Sometimes,"Fox News,CNN",,Central,Independent,,Almost Never,Almost Never,Fairly Often,Fairly Often,Sometimes,Fairly Often,Sometimes,Sometimes,Almost Never,Almost Never,Fairly Often,Fairly Often,Fairly Often,Sometimes,5beb399f-8bc1-41f6-beb0-dc65b6f72674,1,1,2,3,41,1,1,4,19720,Treatment
11/13/2018 13:57,11/13/2018 13:58,IP Address,75.75.1.128,100,77,TRUE,11/13/2018 13:58,R_1FLDYeZYNIEwG6t,,,,,38.03390503,-78.49240112,anonymous,EN,Currently living in the United States of America,,21-30,Male,Bachelor's degree in college (4-year),"$50,000 to $59,999",Daily,"Television broadcast,Online Media","Directly from the news source (CNN, Fox News, etc.),Through social media (Facebook, LinkedIn, etc.)",,Sometimes,"Fox News,CNN",,Right leaning,Republican,,Fairly Often,Fairly Often,Very Often,Fairly Often,Sometimes,Sometimes,Fairly Often,Fairly Often,Fairly Often,Fairly Often,Almost Never,Sometimes,Sometimes,Fairly Often,5beb3a7d-e74c-4f2e-a0dc-d2849573314d,1,2,4,3,23,9,1,10,23508,Control
11/13/2018 13:50,11/13/2018 13:58,IP Address,99.44.53.141,100,459,TRUE,11/13/2018 13:58,R_2wuj1OZIx9Aan1h,,,,,34.18699646,-84.82039642,anonymous,EN,Currently living in the United States of America,,41-50,Female,Bachelor's degree in college (4-year),"$30,000 to $39,999",Daily,Online Media,"Directly from the news source (CNN, Fox News, etc.),Through social media (Facebook, LinkedIn, etc.)",,Rarely,Fox News,,Right leaning,Republican,,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Very Often,Fairly Often,Sometimes,5beb38ec-d939-4d01-83db-8da14af61ac4,2,1,6,3,43,5,1,10,30120,Placebo
11/13/2018 13:51,11/13/2018 13:58,IP Address,96.70.57.51,100,450,TRUE,11/13/2018 13:58,R_1rDH1oyEa0ar22N,,,,,42.03120422,-87.811203,anonymous,EN,Currently living in the United States of America,,Older than 60,Male,High school graduate (high school diploma or equivalent including GED),"$20,000 to $29,999",Multiple times per day,Radio broadcast,,,,Other,WBBM AM Radio.,Central,Democrat,,Very Often,Never,Never,Almost Never,Sometimes,Very Often,Sometimes,Almost Never,Very Often,Very Often,Fairly Often,Almost Never,Sometimes,Sometimes,5beb38a8-c338-4b14-af3d-2dce47c8229b,1,1,5,2,62,4,1,1,60016,Treatment
11/13/2018 13:53,11/13/2018 13:58,IP Address,143.120.100.117,100,303,TRUE,11/13/2018 13:58,R_1mOZdIoqJhC83T4,,,,,35.07260132,-106.5748978,anonymous,EN,Currently living in the United States of America,,41-50,Male,Some college but no degree,"Less than $10,000",Daily,"Television broadcast,Online Media,Word of Mouth","Directly from the news source (CNN, Fox News, etc.),Through social media (Facebook, LinkedIn, etc.)",,Sometimes,CNN,,Central,Independent,,Sometimes,Fairly Often,Very Often,Fairly Often,Sometimes,Sometimes,Sometimes,Fairly Often,Sometimes,Sometimes,Sometimes,Very Often,Fairly Often,Sometimes,5beb3930-7e1f-4ab2-b8c1-c97684d9c313,1,1,4,4,43,1,12,3,87108,Control
11/13/2018 13:56,11/13/2018 13:58,IP Address,24.153.38.24,100,148,TRUE,11/13/2018 13:58,R_1n75riWJxT3RqfM,,,,,38.28109741,-77.12599945,anonymous,EN,Currently living in the United States of America,,51-60,Male,Some college but no degree,"$20,000 to $29,999",Multiple times per day,Television broadcast,,,,Fox News,,Central,Independent,,Sometimes,Fairly Often,Sometimes,Sometimes,Sometimes,Almost Never,Almost Never,Fairly Often,Almost Never,Never,Sometimes,Fairly Often,Sometimes,Fairly Often,5beb3a46-fbe0-46b2-bf9f-3d788de1e834,1,1,4,3,52,4,1,5,22520,Placebo
11/13/2018 13:49,11/13/2018 13:58,IP Address,47.138.29.112,100,534,TRUE,11/13/2018 13:58,R_2R4dGfvDLF7mLCR,,,,,33.83970642,-118.3542023,anonymous,EN,Currently living in the United States of America,,Older than 60,Male,High school graduate (high school diploma or equivalent including GED),"$20,000 to $29,999",Daily,Television broadcast,,,,"CNN,Other",msnbc,Central,Democrat,,Sometimes,Sometimes,Sometimes,Fairly Often,Fairly Often,Fairly Often,Sometimes,Sometimes,Fairly Often,Sometimes,Very Often,Fairly Often,Sometimes,Fairly Often,5beb3853-4535-430b-99d9-b737ebd69361,1,1,2,4,73,3,1,1,90504,Treatment
11/13/2018 13:47,11/13/2018 13:58,IP Address,76.246.75.160,100,693,TRUE,11/13/2018 13:58,R_SNVECCcFHgIcAxP,,,,,33.7855072,-118.2644958,anonymous,EN,Currently living in the United States of America,,Older than 60,Female,Associate degree in college (2-year),"$10,000 to $19,999",Daily,"Television broadcast,Radio broadcast",,,,"Fox News,CNN",,Central,Independent,,Fairly Often,Never,Sometimes,Fairly Often,Very Often,Very Often,Very Often,Never,Very Often,Very Often,Sometimes,Sometimes,Very Often,Never,5beb37cd-84c4-496a-a2b5-25d94295e415,2,1,5,4,87,3,1,5,90717,Treatment
11/13/2018 13:51,11/13/2018 13:58,IP Address,71.61.237.115,100,455,TRUE,11/13/2018 13:58,R_25tQZYrN6u7VBqk,,,,,41.02409363,-80.34539795,anonymous,EN,Currently living in the United States of America,,41-50,Male,Bachelor's degree in college (4-year),"$10,000 to $19,999",Daily,"Television broadcast,Online Media","Directly from the news source (CNN, Fox News, etc.)",,Rarely,Fox News,,Right leaning,Republican,,Almost Never,Sometimes,Almost Never,Very Often,Very Often,Very Often,Sometimes,Almost Never,Fairly Often,Fairly Often,Sometimes,Sometimes,Sometimes,Almost Never,5beb37c7-a041-4275-a9df-fa87a4eaf126,1,1,6,1,46,2,1,10,16101,Placebo
11/13/2018 13:55,11/13/2018 13:59,IP Address,172.58.142.226,100,211,TRUE,11/13/2018 13:59,R_3HiDUf1Q249dkPi,,,,,41.78140259,-87.77050018,anonymous,EN,Currently living in the United States of America,,51-60,Male,High school graduate (high school diploma or equivalent including GED),"$10,000 to $19,999",Daily,"Television broadcast,Online Media","Directly from the news source (CNN, Fox News, etc.),Through an aggregator (Google News, The Skimm, etc.)",,Sometimes,"Reuters,CNN",,Left leaning,Independent,,Sometimes,Fairly Often,Fairly Often,Fairly Often,Almost Never,Sometimes,Almost Never,Fairly Often,Almost Never,Almost Never,Fairly Often,Sometimes,Sometimes,Fairly Often,5beb3a08-2327-4a43-911f-20d873d07cfe,1,1,2,2,55,1,1,3,44129,Treatment
11/13/2018 13:51,11/13/2018 13:59,IP Address,108.175.190.32,100,454,TRUE,11/13/2018 13:59,R_3qBQ3aTi3cszMcz,,,,,33.73770142,-78.97869873,anonymous,EN,Currently living in the United States of America,,Older than 60,Male,Bachelor's degree in college (4-year),"$90,000 to $99,999",Multiple times per day,Online Media,"Directly from the news source (CNN, Fox News, etc.),Through an aggregator (Google News, The Skimm, etc.)",,Sometimes,"Fox News,Reuters",,Central,Independent,,Never,Never,Almost Never,Very Often,Almost Never,Very Often,Fairly Often,Almost Never,Very Often,Very Often,Almost Never,Fairly Often,Fairly Often,Never,5beb3928-973d-4cf5-b20c-ebbc193a7bd8,1,1,6,3,61,16,1,5,29526,Control
11/13/2018 13:57,11/13/2018 13:59,IP Address,71.45.34.10,100,113,TRUE,11/13/2018 13:59,R_3soEmtYjmbM5Kud,,,,,33.54089355,-86.74949646,anonymous,EN,Currently living in the United States of America,,21-30,Male,High school graduate (high school diploma or equivalent including GED),"$30,000 to $39,999",Daily,"Television broadcast,Radio broadcast,Online Media,Word of Mouth","Directly from the news source (CNN, Fox News, etc.),Through an aggregator (Google News, The Skimm, etc.),Through social media (Facebook, LinkedIn, etc.)",,Sometimes,"Fox News,Reuters,CNN",,Left leaning,Democrat,,Fairly Often,Sometimes,Fairly Often,Sometimes,Sometimes,Fairly Often,Sometimes,Fairly Often,Fairly Often,Sometimes,Sometimes,Fairly Often,Fairly Often,Fairly Often,5beb3a86-81cb-4597-8c99-63973e10fddb,1,1,2,3,25,5,1,1,35206,Control
11/13/2018 13:53,11/13/2018 13:59,IP Address,38.109.112.128,100,361,TRUE,11/13/2018 13:59,R_30iWhthb3jnxWAd,,,,,40.72619629,-73.979599,anonymous,EN,Currently living in the United States of America,,31-40,Male,Master's degree,"$150,000 or more",Daily,"Television broadcast,Online Media","Through social media (Facebook, LinkedIn, etc.)",,Sometimes,"Fox News,Reuters,CNN",,Central,Republican,,Almost Never,Sometimes,Almost Never,Fairly Often,Never,Fairly Often,Fairly Often,Almost Never,Sometimes,Almost Never,Almost Never,Fairly Often,Fairly Often,Never,5beb3973-cea6-47d6-a604-93178b9b9765,1,1,7,1,39,21,1,10,11201,Placebo
11/13/2018 13:54,11/13/2018 13:59,IP Address,142.129.181.98,100,289,TRUE,11/13/2018 13:59,R_d0xmFsb4BrrjCfL,,,,,34.08120728,-117.7361984,anonymous,EN,Currently living in the United States of America,,51-60,Female,Bachelor's degree in college (4-year),"$50,000 to $59,999",Weekly,Online Media,"Directly from the news source (CNN, Fox News, etc.),Other",youtube,Sometimes,Fox News,,Left leaning,Independent,,Almost Never,Sometimes,Almost Never,Fairly Often,Very Often,Very Often,Very Often,Very Often,Fairly Often,Fairly Often,Sometimes,Fairly Often,Very Often,Never,5beb395a-2518-4cc0-9a47-1b7bd1ad8b65,2,2,6,4,60,10,1,5,91761,Treatment
11/13/2018 13:52,11/13/2018 14:00,IP Address,108.194.233.48,100,455,TRUE,11/13/2018 14:00,R_33fZOVZHl3OZp9S,,,,,33.51449585,-117.7084045,anonymous,EN,Currently living in the United States of America,,21-30,Male,High school graduate (high school diploma or equivalent including GED),"Less than $10,000",Daily,"Television broadcast,Online Media","Through an aggregator (Google News, The Skimm, etc.)",,Sometimes,"Fox News,CNN",,Right leaning,Democrat,,Fairly Often,Almost Never,Fairly Often,Sometimes,Very Often,Very Often,Fairly Often,Sometimes,Very Often,Fairly Often,Fairly Often,Very Often,Almost Never,Fairly Often,5beb3948-c7bc-47ec-9a64-289fc1ac1c1b,1,1,4,4,21,1,7,1,92530,Control
11/13/2018 13:57,11/13/2018 14:00,IP Address,75.108.158.224,100,189,TRUE,11/13/2018 14:00,R_24ISsh8oaXTXaik,,,,,38.32739258,-81.66899872,anonymous,EN,Currently living in the United States of America,,51-60,Male,Bachelor's degree in college (4-year),"$80,000 to $89,999",Multiple times per day,"Television broadcast,Online Media","Directly from the news source (CNN, Fox News, etc.),Through an aggregator (Google News, The Skimm, etc.)",,Sometimes,Other,None,Left leaning,Independent,,Almost Never,Almost Never,Almost Never,Fairly Often,Fairly Often,Fairly Often,Sometimes,Almost Never,Sometimes,Sometimes,Almost Never,Sometimes,Sometimes,Sometimes,5beb3a71-e5fa-418f-8f0c-91d0879751a6,1,1,6,3,52,15,1,9,25302,Control
11/13/2018 13:57,11/13/2018 14:00,IP Address,23.119.57.128,100,158,TRUE,11/13/2018 14:00,R_6EI3NQNPaRBMxfb,,,,,39.54730225,-119.7556,anonymous,EN,Currently living in the United States of America,,51-60,Male,Some college but no degree,"$20,000 to $29,999",Daily,Television broadcast,,,,Fox News,,Right leaning,Republican,,Sometimes,Sometimes,Fairly Often,Fairly Often,Almost Never,Fairly Often,Almost Never,Sometimes,Almost Never,Sometimes,Fairly Often,Fairly Often,Fairly Often,Fairly Often,5beb3a75-08df-413f-84fb-6804f30d8643,1,1,6,4,55,1,1,10,89431,Treatment
11/13/2018 13:57,11/13/2018 14:00,IP Address,71.202.41.234,100,192,TRUE,11/13/2018 14:00,R_3m7EWZttQqwDZKn,,,,,37.5368042,-122.0319977,anonymous,EN,Currently living in the United States of America,,0-20,Female,High school graduate (high school diploma or equivalent including GED),"$50,000 to $59,999",Daily,Television broadcast,,,,Other,Nbc,Left leaning,Democrat,,Fairly Often,Very Often,Very Often,Sometimes,Never,Never,Never,Never,Almost Never,Almost Never,Fairly Often,Fairly Often,Almost Never,Very Often,5beb3a7c-3fc1-44b9-a4af-d61a524257a3,2,15,2,4,19,9,2,1,94560,Placebo
